Date,Plot ID,Treatment Type,ExG,Total Soil Moisture,Irrigation Added (gallons),Rainfall (gallons),ET0 (mm),Heat Index (F),Kc (Crop Coefficient)
2000-08-06,WeatherStation,Synthetic,,,0.0,,127.66158414960644,83.9675,0.83
2000-08-07,WeatherStation,Synthetic,,,0.0,,132.08992325871745,85.055,0.7866666666666666
2000-08-08,WeatherStation,Synthetic,,,0.0,,93.76302338233421,83.525,0.7433333333333333
2000-08-09,WeatherStation,Synthetic,,,0.0,,124.13195204233908,85.2125,0.7
2000-08-10,WeatherStation,Synthetic,,,0.0,,134.56527090845833,85.73750000000001,0.6566666666666666
2000-08-11,WeatherStation,Synthetic,,,0.0,,130.79763389412503,85.0175,0.6133333333333333
2000-08-12,WeatherStation,Synthetic,,,0.0,,137.79369057767443,86.45,0.57
2000-08-13,WeatherStation,Synthetic,,,0.0,,137.07033011940948,86.5025,0.5266666666666666
2000-08-14,WeatherStation,Synthetic,,,0.0,,105.19051224083398,84.83,0.48333333333333334
2000-08-15,WeatherStation,Synthetic,,,0.0,,55.42590771550984,82.58,0.44
2000-08-16,WeatherStation,Synthetic,,,0.0,,131.72842906143458,85.3175,0.44
2000-08-17,WeatherStation,Synthetic,,,0.0,,134.81172604040296,85.5725,0.44
2000-08-18,WeatherStation,Synthetic,,,0.0,,132.67137055639583,84.58250000000001,0.44
2000-08-19,WeatherStation,Synthetic,,,0.0,,121.23476958773325,85.325,0.44
2000-08-20,WeatherStation,Synthetic,,,0.0,,112.87764893570498,85.8575,0.44
2000-08-21,WeatherStation,Synthetic,,,0.0,,112.4176432580119,84.39500000000001,0.44
2000-08-22,WeatherStation,Synthetic,,,0.0,,122.24361284692012,84.41000000000001,0.44
2000-08-23,WeatherStation,Synthetic,,,0.0,,114.30299510030031,84.69500000000001,0.44
2000-08-24,WeatherStation,Synthetic,,,0.0,,109.47991004980307,84.14750000000001,0.44
2000-08-25,WeatherStation,Synthetic,,,0.0,,114.79269336325984,83.6375,0.44
2000-08-26,WeatherStation,Synthetic,,,0.0,,127.30373748996075,84.8675,0.44
2000-08-27,WeatherStation,Synthetic,,,0.0,,126.51266930533363,84.60499999999999,0.44
2000-08-28,WeatherStation,Synthetic,,,0.0,,122.27065369490728,86.36000000000001,0.44
2000-08-29,WeatherStation,Synthetic,,,0.0,,120.22557877421295,86.6525,0.44
2000-08-30,WeatherStation,Synthetic,,,0.0,,128.89893420525542,86.9,0.44
2000-08-31,WeatherStation,Synthetic,,,0.0,,128.5474333782948,88.0325,0.44
2000-09-01,WeatherStation,Synthetic,,,0.0,,123.02634516476122,88.16749999999999,0.1
2000-09-02,WeatherStation,Synthetic,,,0.0,,123.20001030168574,87.62,0.1
2000-09-03,WeatherStation,Synthetic,,,0.0,,127.06808127708733,87.905,0.1
2000-09-04,WeatherStation,Synthetic,,,0.0,,129.5109441357136,90.44,0.1
2000-09-05,WeatherStation,Synthetic,,,0.0,,132.2227326810234,91.61,0.1
2000-09-06,WeatherStation,Synthetic,,,0.0,,119.40639372133563,87.59,0.1
2000-09-07,WeatherStation,Synthetic,,,0.0,,116.72023726814717,84.5975,0.1
2000-09-08,WeatherStation,Synthetic,,,0.0,,85.73729669034662,81.6575,0.1
2000-09-09,WeatherStation,Synthetic,,,0.0,,121.8291991276898,85.0775,0.1
2000-09-10,WeatherStation,Synthetic,,,0.0,,117.55827307747874,86.75,0.1
2000-09-11,WeatherStation,Synthetic,,,0.0,,116.44980895554143,86.5325,0.1
2000-09-12,WeatherStation,Synthetic,,,0.0,,119.63966781323217,85.28,0.1
2000-09-13,WeatherStation,Synthetic,,,0.0,,93.1215136338961,82.4975,0.1
2000-09-14,WeatherStation,Synthetic,,,0.0,,98.11979202669549,81.305,0.1
2000-09-15,WeatherStation,Synthetic,,,0.0,,98.67807690725955,82.565,0.1
2000-09-16,WeatherStation,Synthetic,,,0.0,,106.91729264050441,82.61000000000001,0.1
2000-09-17,WeatherStation,Synthetic,,,0.0,,112.85405667352127,79.30250000000001,0.1
2000-09-18,WeatherStation,Synthetic,,,0.0,,114.79916106365421,80.06,0.1
2000-09-19,WeatherStation,Synthetic,,,0.0,,115.90729893233893,82.4975,0.1
2000-09-20,WeatherStation,Synthetic,,,0.0,,100.36666205295788,84.23,0.1
2000-09-21,WeatherStation,Synthetic,,,0.0,,98.32444711955789,85.205,0.1
2000-09-22,WeatherStation,Synthetic,,,0.0,,102.2190771691633,86.09,0.1
2000-09-23,WeatherStation,Synthetic,,,0.0,,87.91107051124062,86.06,0.1
2000-09-24,WeatherStation,Synthetic,,,0.0,,105.67511244662714,86.285,0.1
2000-09-25,WeatherStation,Synthetic,,,0.0,,54.922077331344084,70.3775,0.1
2000-09-26,WeatherStation,Synthetic,,,0.0,,94.21414361071453,68.525,0.1
2000-09-27,WeatherStation,Synthetic,,,0.0,,100.2087981455902,71.705,0.1
2000-09-28,WeatherStation,Synthetic,,,0.0,,101.96028931017327,74.21000000000001,0.1
2000-09-29,WeatherStation,Synthetic,,,0.0,,103.72491023772373,75.8075,0.1
2000-09-30,WeatherStation,Synthetic,,,0.0,,106.0379828693918,76.89500000000001,0.1
2000-10-01,WeatherStation,Synthetic,,,0.0,,112.62694590302961,78.935,0.1
2000-10-02,WeatherStation,Synthetic,,,0.0,,106.78786206867173,81.39500000000001,0.1
2000-10-03,WeatherStation,Synthetic,,,0.0,,104.0063680375911,82.32499999999999,0.1
2000-10-04,WeatherStation,Synthetic,,,0.0,,102.77576920976612,82.6325,0.1
2000-10-05,WeatherStation,Synthetic,,,0.0,,87.89536876446097,83.92250000000001,0.1
2000-10-06,WeatherStation,Synthetic,,,0.0,,83.10547115540022,80.8175,0.1
2000-10-07,WeatherStation,Synthetic,,,0.0,,19.088895778896163,67.0775,0.1
2000-10-08,WeatherStation,Synthetic,,,0.0,,14.532396866975118,54.49249999999999,0.1
2000-10-09,WeatherStation,Synthetic,,,0.0,,12.803948390054778,50.1125,0.1
2000-10-10,WeatherStation,Synthetic,,,0.0,,17.485194156934703,58.805,0.1
2000-10-11,WeatherStation,Synthetic,,,0.0,,17.852914808298426,69.58250000000001,0.1
2000-10-12,WeatherStation,Synthetic,,,0.0,,87.56828970545872,75.2525,0.1
2000-10-13,WeatherStation,Synthetic,,,0.0,,71.7812461109957,76.5275,0.1
2000-10-14,WeatherStation,Synthetic,,,0.0,,52.880297530577096,77.375,0.1
2000-10-15,WeatherStation,Synthetic,,,0.0,,75.70913871354438,78.3425,0.1
2000-10-16,WeatherStation,Synthetic,,,0.0,,83.76575774826534,77.93,0.1
2000-10-17,WeatherStation,Synthetic,,,0.0,,95.49161972330825,77.2775,0.1
2000-10-18,WeatherStation,Synthetic,,,0.0,,52.52062580307328,74.6225,0.1
2000-10-19,WeatherStation,Synthetic,,,0.0,,79.17441136487889,75.01249999999999,0.1
2000-10-20,WeatherStation,Synthetic,,,0.0,,55.82679043945286,75.755,0.1
2000-10-21,WeatherStation,Synthetic,,,0.0,,58.390995739025,76.0775,0.1
2000-10-22,WeatherStation,Synthetic,,,0.0,,56.62502071061673,78.3575,0.1
2000-10-23,WeatherStation,Synthetic,,,0.0,,54.85821758100002,77.435,0.1
2000-10-24,WeatherStation,Synthetic,,,0.0,,59.56397583761154,76.82000000000001,0.1
2000-10-25,WeatherStation,Synthetic,,,0.0,,64.79553148159701,76.64,0.1
2000-10-26,WeatherStation,Synthetic,,,0.0,,64.762147885911,77.2025,0.1
2000-10-27,WeatherStation,Synthetic,,,0.0,,74.2574051137393,77.495,0.1
2000-10-28,WeatherStation,Synthetic,,,0.0,,59.493608296525906,77.50999999999999,0.1
2000-10-29,WeatherStation,Synthetic,,,0.0,,69.54688450456688,77.86250000000001,0.1
2000-10-30,WeatherStation,Synthetic,,,0.0,,78.94391800961101,77.45750000000001,0.1
2000-10-31,WeatherStation,Synthetic,,,0.0,,69.72315421681165,77.405,0.1
2000-11-01,WeatherStation,Synthetic,,,0.0,,56.13768020200665,77.42750000000001,0.1
2000-11-02,WeatherStation,Synthetic,,,0.0,,69.1825342660646,76.9325,0.1
2000-11-03,WeatherStation,Synthetic,,,0.0,,49.572949550151684,75.4925,0.1
2000-11-04,WeatherStation,Synthetic,,,0.0,,34.50252218832382,74.80250000000001,0.1
2000-11-05,WeatherStation,Synthetic,,,0.0,,29.78212753217472,75.4775,0.1
2000-11-06,WeatherStation,Synthetic,,,0.0,,77.08361216569928,71.10499999999999,0.1
2000-11-07,WeatherStation,Synthetic,,,0.0,,30.181484282628386,74.10499999999999,0.1
2000-11-08,WeatherStation,Synthetic,,,0.0,,21.44900539304084,57.072500000000005,0.1
2000-11-09,WeatherStation,Synthetic,,,0.0,,63.58673957499614,55.07000000000001,0.1
2000-11-10,WeatherStation,Synthetic,,,0.0,,39.1664585170943,61.775000000000006,0.1
2000-11-11,WeatherStation,Synthetic,,,0.0,,29.164453082641653,71.5025,0.1
2000-11-12,WeatherStation,Synthetic,,,0.0,,40.595971236346664,75.155,0.1
2000-11-13,WeatherStation,Synthetic,,,0.0,,22.08897899484142,55.4225,0.1
2000-11-14,WeatherStation,Synthetic,,,0.0,,30.96949300123351,53.697500000000005,0.1
2000-11-15,WeatherStation,Synthetic,,,0.0,,16.593703609002482,66.1925,0.1
2000-11-16,WeatherStation,Synthetic,,,0.0,,33.15911565978465,73.6175,0.1
2000-11-17,WeatherStation,Synthetic,,,0.0,,8.613867463672431,56.599999999999994,0.1
2000-11-18,WeatherStation,Synthetic,,,0.0,,5.886261114712436,52.7975,0.1
2000-11-19,WeatherStation,Synthetic,,,0.0,,29.789791382418226,51.5225,0.1
2000-11-20,WeatherStation,Synthetic,,,0.0,,53.45378262047636,53.525000000000006,0.1
2000-11-21,WeatherStation,Synthetic,,,0.0,,56.8615974907886,57.724999999999994,0.1
2000-11-22,WeatherStation,Synthetic,,,0.0,,17.26122997769183,66.7475,0.1
2000-11-23,WeatherStation,Synthetic,,,0.0,,42.93754287485581,71.63749999999999,0.1
2000-11-24,WeatherStation,Synthetic,,,0.0,,50.76777899179404,61.6025,0.1
2000-11-25,WeatherStation,Synthetic,,,0.0,,57.89290531806501,57.042500000000004,0.1
2000-11-26,WeatherStation,Synthetic,,,0.0,,63.0662337969621,60.155,0.1
2000-11-27,WeatherStation,Synthetic,,,0.0,,51.97293478638937,65.7875,0.1
2000-11-28,WeatherStation,Synthetic,,,0.0,,35.20881140719413,70.39250000000001,0.1
2000-11-29,WeatherStation,Synthetic,,,0.0,,45.85618751794646,68.82499999999999,0.1
2000-11-30,WeatherStation,Synthetic,,,0.0,,33.6095972721561,65.0375,0.1
2000-12-01,WeatherStation,Synthetic,,,0.0,,52.52177691765865,68.9525,0.1
2000-12-02,WeatherStation,Synthetic,,,0.0,,28.30747443468249,52.265,0.1
2000-12-03,WeatherStation,Synthetic,,,0.0,,12.0656918573456,47.6075,0.1
2000-12-04,WeatherStation,Synthetic,,,0.0,,12.981048926456674,49.9625,0.1
2000-12-05,WeatherStation,Synthetic,,,0.0,,21.93817724087134,54.3575,0.1
2000-12-06,WeatherStation,Synthetic,,,0.0,,14.300622992821504,57.3275,0.1
2000-12-07,WeatherStation,Synthetic,,,0.0,,54.36513775740831,51.7475,0.1
2000-12-08,WeatherStation,Synthetic,,,0.0,,60.329890993784204,59.21,0.1
2000-12-09,WeatherStation,Synthetic,,,0.0,,50.20485987574888,65.855,0.1
2000-12-10,WeatherStation,Synthetic,,,0.0,,56.19725864581657,68.99000000000001,0.1
2000-12-11,WeatherStation,Synthetic,,,0.0,,51.57722659418252,68.465,0.1
2000-12-12,WeatherStation,Synthetic,,,0.0,,11.644381357167179,42.6125,0.1
2000-12-13,WeatherStation,Synthetic,,,0.0,,26.578975351264152,45.4025,0.1
2000-12-14,WeatherStation,Synthetic,,,0.0,,14.353147355729398,52.197500000000005,0.1
2000-12-15,WeatherStation,Synthetic,,,0.0,,20.207133824012253,65.495,0.1
2000-12-16,WeatherStation,Synthetic,,,0.0,,41.45672737053968,59.9075,0.1
2000-12-17,WeatherStation,Synthetic,,,0.0,,46.66962051969794,53.5625,0.1
2000-12-18,WeatherStation,Synthetic,,,0.0,,42.45392856127202,60.065,0.1
2000-12-19,WeatherStation,Synthetic,,,0.0,,51.81371578764929,51.364999999999995,0.1
2000-12-20,WeatherStation,Synthetic,,,0.0,,45.20112975062897,59.2175,0.1
2000-12-21,WeatherStation,Synthetic,,,0.0,,37.191387979715714,52.010000000000005,0.1
2000-12-22,WeatherStation,Synthetic,,,0.0,,17.04703231830643,54.980000000000004,0.1
2000-12-23,WeatherStation,Synthetic,,,0.0,,21.70967276614212,66.44,0.1
2000-12-24,WeatherStation,Synthetic,,,0.0,,29.376266072889177,65.42750000000001,0.1
2000-12-25,WeatherStation,Synthetic,,,0.0,,29.718069118850266,67.28,0.1
2000-12-26,WeatherStation,Synthetic,,,0.0,,23.452988692519394,63.74000000000001,0.1
2000-12-27,WeatherStation,Synthetic,,,0.0,,18.87469102962017,45.11,0.1
2000-12-28,WeatherStation,Synthetic,,,0.0,,35.16538091729428,48.2825,0.1
2000-12-29,WeatherStation,Synthetic,,,0.0,,41.09260601958011,48.8825,0.1
2000-12-30,WeatherStation,Synthetic,,,0.0,,44.24800888501109,48.35,0.1
2000-12-31,WeatherStation,Synthetic,,,0.0,,10.026225262367271,58.7675,0.1
2001-01-01,WeatherStation,Synthetic,,,0.0,,10.070908346333281,45.3125,0.07
2001-01-02,WeatherStation,Synthetic,,,0.0,,8.570604759811692,42.1325,0.07
2001-01-03,WeatherStation,Synthetic,,,0.0,,32.94978357152229,41.525,0.07
2001-01-04,WeatherStation,Synthetic,,,0.0,,49.79416537698155,50.855000000000004,0.07
2001-01-05,WeatherStation,Synthetic,,,0.0,,56.38598061631328,55.302499999999995,0.07
2001-01-06,WeatherStation,Synthetic,,,0.0,,41.30608448182334,62.7275,0.07
2001-01-07,WeatherStation,Synthetic,,,0.0,,22.689395683142195,64.4825,0.07
2001-01-08,WeatherStation,Synthetic,,,0.0,,31.705565183508984,51.1775,0.07
2001-01-09,WeatherStation,Synthetic,,,0.0,,17.36367548947677,54.92,0.07
2001-01-10,WeatherStation,Synthetic,,,0.0,,11.49007553730474,63.980000000000004,0.07
2001-01-11,WeatherStation,Synthetic,,,0.0,,42.19698834268947,55.7225,0.07
2001-01-12,WeatherStation,Synthetic,,,0.0,,35.74265835692025,55.932500000000005,0.07
2001-01-13,WeatherStation,Synthetic,,,0.0,,20.989136290446005,66.3575,0.07
2001-01-14,WeatherStation,Synthetic,,,0.0,,26.226859079216066,59.345,0.07
2001-01-15,WeatherStation,Synthetic,,,0.0,,16.242648146813682,60.035000000000004,0.07
2001-01-16,WeatherStation,Synthetic,,,0.0,,13.726823834160676,68.12,0.07
2001-01-17,WeatherStation,Synthetic,,,0.0,,12.289851632451144,61.61,0.07
2001-01-18,WeatherStation,Synthetic,,,0.0,,6.698175559462276,45.3425,0.07
2001-01-19,WeatherStation,Synthetic,,,0.0,,27.424015582448995,46.752500000000005,0.07
2001-01-20,WeatherStation,Synthetic,,,0.0,,52.891041620407115,46.339999999999996,0.07
2001-01-21,WeatherStation,Synthetic,,,0.0,,54.495399140873616,54.3275,0.07
2001-01-22,WeatherStation,Synthetic,,,0.0,,51.108936576481256,48.222500000000004,0.07
2001-01-23,WeatherStation,Synthetic,,,0.0,,52.409170755625304,56.525000000000006,0.07
2001-01-24,WeatherStation,Synthetic,,,0.0,,40.555349066046546,61.0175,0.07
2001-01-25,WeatherStation,Synthetic,,,0.0,,36.35878824067111,61.7975,0.07
2001-01-26,WeatherStation,Synthetic,,,0.0,,51.5158225923245,66.17750000000001,0.07
2001-01-27,WeatherStation,Synthetic,,,0.0,,32.99050726420945,67.30250000000001,0.07
2001-01-28,WeatherStation,Synthetic,,,0.0,,27.102075608318277,69.095,0.07
2001-01-29,WeatherStation,Synthetic,,,0.0,,56.39033705299814,61.9475,0.07
2001-01-30,WeatherStation,Synthetic,,,0.0,,50.24406296870505,63.185,0.07
2001-01-31,WeatherStation,Synthetic,,,0.0,,37.36406373177889,54.92,0.07
2001-02-01,WeatherStation,Synthetic,,,0.0,,13.49349700065149,54.072500000000005,0.07
2001-02-02,WeatherStation,Synthetic,,,0.0,,20.050551559341155,51.807500000000005,0.07
2001-02-03,WeatherStation,Synthetic,,,0.0,,58.84857567889531,52.9025,0.07
2001-02-04,WeatherStation,Synthetic,,,0.0,,69.98033469302186,58.07000000000001,0.07
2001-02-05,WeatherStation,Synthetic,,,0.0,,66.79093413077473,58.347500000000004,0.07
2001-02-06,WeatherStation,Synthetic,,,0.0,,62.918342595105095,64.45250000000001,0.07
2001-02-07,WeatherStation,Synthetic,,,0.0,,31.618650259658423,67.46000000000001,0.07
2001-02-08,WeatherStation,Synthetic,,,0.0,,32.345174721360436,70.16,0.07
2001-02-09,WeatherStation,Synthetic,,,0.0,,28.76165910200662,64.23500000000001,0.07
2001-02-10,WeatherStation,Synthetic,,,0.0,,30.33197465226596,48.4775,0.07
2001-02-11,WeatherStation,Synthetic,,,0.0,,19.26047056632095,59.135000000000005,0.07
2001-02-12,WeatherStation,Synthetic,,,0.0,,45.51783859496398,67.85,0.07
2001-02-13,WeatherStation,Synthetic,,,0.0,,46.06794033142314,69.9125,0.07
2001-02-14,WeatherStation,Synthetic,,,0.0,,54.75534545405419,70.7675,0.07
2001-02-15,WeatherStation,Synthetic,,,0.0,,43.872849182105035,70.83500000000001,0.07
2001-02-16,WeatherStation,Synthetic,,,0.0,,55.51025849776047,63.545,0.07
2001-02-17,WeatherStation,Synthetic,,,0.0,,40.383850259000326,48.4775,0.07
2001-02-18,WeatherStation,Synthetic,,,0.0,,68.61211546201746,54.05,0.07
2001-02-19,WeatherStation,Synthetic,,,0.0,,73.8953541287631,63.89,0.07
2001-02-20,WeatherStation,Synthetic,,,0.0,,60.42569976625765,68.5775,0.07
2001-02-21,WeatherStation,Synthetic,,,0.0,,60.112041179112445,70.5725,0.07
2001-02-22,WeatherStation,Synthetic,,,0.0,,31.726952917385713,65.93,0.07
2001-02-23,WeatherStation,Synthetic,,,0.0,,40.18202755902958,70.19,0.07
2001-02-24,WeatherStation,Synthetic,,,0.0,,63.25077325030366,73.70750000000001,0.07
2001-02-25,WeatherStation,Synthetic,,,0.0,,63.340610178889406,66.55250000000001,0.07
2001-02-26,WeatherStation,Synthetic,,,0.0,,54.03400747462303,71.57,0.07
2001-02-27,WeatherStation,Synthetic,,,0.0,,64.8194839435129,72.47,0.07
2001-02-28,WeatherStation,Synthetic,,,0.0,,26.353296640238582,68.8775,0.07
2001-03-01,WeatherStation,Synthetic,,,0.0,,21.833601066593015,53.629999999999995,0.07
2001-03-02,WeatherStation,Synthetic,,,0.0,,27.93064806560724,56.225,0.07
2001-03-03,WeatherStation,Synthetic,,,0.0,,50.97184142960176,57.5,0.07
2001-03-04,WeatherStation,Synthetic,,,0.0,,83.39315829104866,61.295,0.07
2001-03-05,WeatherStation,Synthetic,,,0.0,,93.36413636172233,61.265,0.07
2001-03-06,WeatherStation,Synthetic,,,0.0,,66.78730615325095,61.655,0.07
2001-03-07,WeatherStation,Synthetic,,,0.0,,82.6193403111406,64.685,0.07
2001-03-08,WeatherStation,Synthetic,,,0.0,,39.444524540399854,67.205,0.07
2001-03-09,WeatherStation,Synthetic,,,0.0,,62.73991396079447,60.8975,0.07
2001-03-10,WeatherStation,Synthetic,,,0.0,,46.282225417682234,64.4975,0.07
2001-03-11,WeatherStation,Synthetic,,,0.0,,43.06537031573237,68.83250000000001,0.07
2001-03-12,WeatherStation,Synthetic,,,0.0,,97.71204903741517,71.54750000000001,0.07
2001-03-13,WeatherStation,Synthetic,,,0.0,,94.40581099117809,69.14,0.07
2001-03-14,WeatherStation,Synthetic,,,0.0,,33.24298301167955,67.25,0.07
2001-03-15,WeatherStation,Synthetic,,,0.0,,85.28166657421491,64.715,0.07
2001-03-16,WeatherStation,Synthetic,,,0.0,,74.53595914945703,59.315,0.07
2001-03-17,WeatherStation,Synthetic,,,0.0,,46.84455110567611,62.067499999999995,0.07
2001-03-18,WeatherStation,Synthetic,,,0.0,,32.77248488198719,58.0775,0.07
2001-03-19,WeatherStation,Synthetic,,,0.0,,61.28753530538708,54.620000000000005,0.07
2001-03-20,WeatherStation,Synthetic,,,0.0,,89.09786276635191,57.7775,0.07
2001-03-21,WeatherStation,Synthetic,,,0.0,,100.96023472596518,63.32000000000001,0.07
2001-03-22,WeatherStation,Synthetic,,,0.0,,89.61555087537312,66.5375,0.07
2001-03-23,WeatherStation,Synthetic,,,0.0,,91.35200374979055,68.0075,0.07
2001-03-24,WeatherStation,Synthetic,,,0.0,,73.13423177588378,68.4125,0.07
2001-03-25,WeatherStation,Synthetic,,,0.0,,38.099782667810324,60.89,0.07
2001-03-26,WeatherStation,Synthetic,,,0.0,,28.230186809272666,61.07000000000001,0.07
2001-03-27,WeatherStation,Synthetic,,,0.0,,18.691153261887596,66.41,0.07
2001-03-28,WeatherStation,Synthetic,,,0.0,,17.955884713971457,63.485,0.07
2001-03-29,WeatherStation,Synthetic,,,0.0,,58.39957331297548,62.96,0.07
2001-03-30,WeatherStation,Synthetic,,,0.0,,64.52016660596625,64.1375,0.07
2001-03-31,WeatherStation,Synthetic,,,0.0,,104.98215299516856,67.9925,0.07
2001-04-01,WeatherStation,Synthetic,,,0.0,,96.04859375806605,69.815,0.07
2001-04-02,WeatherStation,Synthetic,,,0.0,,66.40890392020079,73.35499999999999,0.07
2001-04-03,WeatherStation,Synthetic,,,0.0,,76.0774510724391,74.4725,0.07
2001-04-04,WeatherStation,Synthetic,,,0.0,,50.846368712646104,74.375,0.07
2001-04-05,WeatherStation,Synthetic,,,0.0,,88.19070181312193,74.8175,0.07
2001-04-06,WeatherStation,Synthetic,,,0.0,,67.87179704536443,74.7575,0.07
2001-04-07,WeatherStation,Synthetic,,,0.0,,75.08243883872801,75.2825,0.07
2001-04-08,WeatherStation,Synthetic,,,0.0,,90.36051039955161,75.5075,0.07
2001-04-09,WeatherStation,Synthetic,,,0.0,,90.2393422979637,76.16749999999999,0.07
2001-04-10,WeatherStation,Synthetic,,,0.0,,83.3298602485527,76.28,0.07
2001-04-11,WeatherStation,Synthetic,,,0.0,,53.85388623277536,77.51,0.07
2001-04-12,WeatherStation,Synthetic,,,0.0,,80.61224398799256,77.3525,0.07
2001-04-13,WeatherStation,Synthetic,,,0.0,,80.25918042619861,78.44,0.07
2001-04-14,WeatherStation,Synthetic,,,0.0,,101.0362596312089,78.7775,0.07714285714285715
2001-04-15,WeatherStation,Synthetic,,,0.0,,114.16239500679784,78.7775,0.0842857142857143
2001-04-16,WeatherStation,Synthetic,,,0.0,,119.53886282359886,77.9825,0.09142857142857143
2001-04-17,WeatherStation,Synthetic,,,0.0,,45.35229045069854,72.23750000000001,0.09857142857142857
2001-04-18,WeatherStation,Synthetic,,,0.0,,83.52029803637019,65.5475,0.10571428571428572
2001-04-19,WeatherStation,Synthetic,,,0.0,,48.48263886092785,74.06,0.11285714285714285
2001-04-20,WeatherStation,Synthetic,,,0.0,,74.2416065096606,76.9475,0.12000000000000001
2001-04-21,WeatherStation,Synthetic,,,0.0,,78.97858988363457,76.95500000000001,0.12714285714285714
2001-04-22,WeatherStation,Synthetic,,,0.0,,72.92217954575518,77.465,0.13428571428571429
2001-04-23,WeatherStation,Synthetic,,,0.0,,80.75670257052133,76.53500000000001,0.14142857142857143
2001-04-24,WeatherStation,Synthetic,,,0.0,,58.88120767004796,67.7825,0.14857142857142858
2001-04-25,WeatherStation,Synthetic,,,0.0,,112.81549958113197,68.21000000000001,0.1557142857142857
2001-04-26,WeatherStation,Synthetic,,,0.0,,91.96496902860788,69.20750000000001,0.16285714285714287
2001-04-27,WeatherStation,Synthetic,,,0.0,,110.94575047128087,71.57,0.17
2001-04-28,WeatherStation,Synthetic,,,0.0,,117.16666094660798,72.095,0.17714285714285716
2001-04-29,WeatherStation,Synthetic,,,0.0,,122.06504647632369,73.30250000000001,0.18428571428571427
2001-04-30,WeatherStation,Synthetic,,,0.0,,99.9813095417246,74.5325,0.19142857142857142
2001-05-01,WeatherStation,Synthetic,,,0.0,,127.60805570111486,76.76,0.19857142857142857
2001-05-02,WeatherStation,Synthetic,,,0.0,,110.12270103252754,76.83500000000001,0.20571428571428574
2001-05-03,WeatherStation,Synthetic,,,0.0,,87.14131654751095,76.75999999999999,0.21285714285714286
2001-05-04,WeatherStation,Synthetic,,,0.0,,81.95826699661026,76.91749999999999,0.22
2001-05-05,WeatherStation,Synthetic,,,0.0,,51.57897184265775,77.345,0.22
2001-05-06,WeatherStation,Synthetic,,,0.0,,66.11216584902813,78.23750000000001,0.22
2001-05-07,WeatherStation,Synthetic,,,0.0,,112.76123230454557,76.7675,0.22
2001-05-08,WeatherStation,Synthetic,,,0.0,,119.95962669309237,75.82249999999999,0.22
2001-05-09,WeatherStation,Synthetic,,,0.0,,129.91777345935952,75.98750000000001,0.22
2001-05-10,WeatherStation,Synthetic,,,0.0,,114.59311887400075,76.79750000000001,0.22
2001-05-11,WeatherStation,Synthetic,,,0.0,,125.79398948274137,77.6975,0.22
2001-05-12,WeatherStation,Synthetic,,,0.0,,108.42822185010135,76.805,0.22
2001-05-13,WeatherStation,Synthetic,,,0.0,,131.9509820463112,77.2175,0.22
2001-05-14,WeatherStation,Synthetic,,,0.0,,128.3941589491582,77.58500000000001,0.2357142857142857
2001-05-15,WeatherStation,Synthetic,,,0.0,,111.51379056821105,78.305,0.25142857142857145
2001-05-16,WeatherStation,Synthetic,,,0.0,,115.51768511489745,80.2475,0.2671428571428571
2001-05-17,WeatherStation,Synthetic,,,0.0,,115.65782147278564,80.20250000000001,0.28285714285714286
2001-05-18,WeatherStation,Synthetic,,,0.0,,107.17344241767732,80.3675,0.2985714285714286
2001-05-19,WeatherStation,Synthetic,,,0.0,,91.91820261611896,81.41749999999999,0.3142857142857143
2001-05-20,WeatherStation,Synthetic,,,0.0,,118.84100565134285,82.535,0.33
2001-05-21,WeatherStation,Synthetic,,,0.0,,95.53085178429293,80.3675,0.34571428571428575
2001-05-22,WeatherStation,Synthetic,,,0.0,,119.53763852115038,73.94,0.36142857142857143
2001-05-23,WeatherStation,Synthetic,,,0.0,,133.706549501391,77.36000000000001,0.37714285714285717
2001-05-24,WeatherStation,Synthetic,,,0.0,,129.24378012963447,80.64500000000001,0.39285714285714285
2001-05-25,WeatherStation,Synthetic,,,0.0,,133.48484406962964,81.02000000000001,0.4085714285714286
2001-05-26,WeatherStation,Synthetic,,,0.0,,124.01846822442255,81.32000000000001,0.42428571428571427
2001-05-27,WeatherStation,Synthetic,,,0.0,,122.09391135909573,82.025,0.44
2001-05-28,WeatherStation,Synthetic,,,0.0,,113.57027891118292,82.2875,0.44
2001-05-29,WeatherStation,Synthetic,,,0.0,,121.26194319577542,82.595,0.44
2001-05-30,WeatherStation,Synthetic,,,0.0,,116.80825624077765,82.49000000000001,0.44
2001-05-31,WeatherStation,Synthetic,,,0.0,,131.3301491253472,83.3225,0.44
2001-06-01,WeatherStation,Synthetic,,,0.0,,141.60757242678852,83.45750000000001,0.44
2001-06-02,WeatherStation,Synthetic,,,0.0,,128.72765146509164,83.5175,0.44
2001-06-03,WeatherStation,Synthetic,,,0.0,,125.65792887547846,83.9675,0.5133333333333333
2001-06-04,WeatherStation,Synthetic,,,0.0,,120.93323616341084,82.27250000000001,0.5866666666666667
2001-06-05,WeatherStation,Synthetic,,,0.0,,136.32582550782573,83.2325,0.66
2001-06-06,WeatherStation,Synthetic,,,0.0,,150.70788620691957,85.37,0.7333333333333334
2001-06-07,WeatherStation,Synthetic,,,0.0,,136.5530223336781,84.56,0.8066666666666668
2001-06-08,WeatherStation,Synthetic,,,0.0,,118.54153171022126,84.4175,0.8800000000000001
