Date,Temperature_C,Relative_Humidity,Solar_Radiation_MJ,Wind_Speed_ms,ET0_mm,Heat_Index_F,Month,Day_of_Year,Year,Source,Location,Plot ID,Treatment Type,ExG,Total Soil Moisture,Irrigation Added (gallons),Rainfall (gallons),ET0 (mm),Heat Index (F),Kc (Crop Coefficient),Canopy Cover (CC),Kc (Crop Coeffecient)
2006-12-28 00:00:00,20.241666666666667,78.79375,279.2448,7.016666666666667,36.317989158763545,68.435,12.0,362.0,2006.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2006-12-29 00:00:00,21.183333333333337,86.05,172.8864,6.0375000000000005,24.51694503082606,70.13,12.0,363.0,2006.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2006-12-30 00:00:00,15.408333333333331,71.35375,46.396800000000006,2.8375000000000004,7.920198716565718,59.735,12.0,364.0,2006.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2006-12-31 00:00:00,15.829166666666667,76.62166666666667,371.52,2.8874999999999997,55.09996084945465,60.49250000000001,12.0,365.0,2006.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-01 00:00:00,10.775,67.15125,384.3072,2.966666666666667,48.22279532046242,51.395,1.0,1.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-02 00:00:00,11.854166666666666,79.75458333333334,286.0704,3.204166666666667,36.31856273748103,53.3375,1.0,2.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-03 00:00:00,16.254166666666666,89.54458333333334,115.6032,5.275,14.695559272665877,61.2575,1.0,3.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-04 00:00:00,14.408333333333331,85.68791666666668,155.26080000000002,3.279166666666667,21.503277817879933,57.935,1.0,4.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-05 00:00:00,16.570833333333333,87.71125,366.336,2.9958333333333336,54.54800765244255,61.8275,1.0,5.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-06 00:00:00,18.029166666666665,94.3275,80.8704,3.6458333333333335,12.087017012243413,64.4525,1.0,6.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-07 00:00:00,13.275,71.92999999999999,349.7472,4.4,42.392642365459395,55.895,1.0,7.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-08 00:00:00,11.058333333333332,58.12833333333333,387.072,2.0708333333333333,53.87556159207539,51.905,1.0,8.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-09 00:00:00,13.3125,59.70166666666666,321.0624,1.9791666666666667,48.6185795794021,55.962500000000006,1.0,9.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-10 00:00:00,16.45,69.98125,373.7664,3.0541666666666667,55.99297431835858,61.61,1.0,10.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-11 00:00:00,18.879166666666663,90.92291666666668,225.5904,4.004166666666667,33.27806461106205,65.9825,1.0,11.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-12 00:00:00,20.35,94.92,188.2656,3.941666666666667,28.941432249871816,68.63,1.0,12.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-13 00:00:00,21.625,94.665,149.472,4.745833333333334,22.630793400977954,70.92500000000001,1.0,13.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-14 00:00:00,21.441666666666663,95.43666666666668,177.2064,4.291666666666667,27.382128116711044,70.595,1.0,14.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-15 00:00:00,8.7375,82.03166666666667,55.814400000000006,6.4750000000000005,5.557512980633199,47.7275,1.0,15.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-16 00:00:00,3.5541666666666667,78.11541666666666,98.3232,5.9375,7.515020843840484,38.3975,1.0,16.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-17 00:00:00,4.983333333333333,80.71583333333334,108.864,3.533333333333333,10.579996083005012,40.97,1.0,17.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-18 00:00:00,6.8125,87.61208333333333,112.0608,3.4875000000000003,11.56779714227156,44.2625,1.0,18.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-19 00:00:00,9.125,89.95583333333333,117.1584,4.129166666666667,12.42355864460579,48.425,1.0,19.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-20 00:00:00,14.154166666666669,92.15958333333332,95.2128,3.5375,12.75780510588066,57.4775,1.0,20.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-21 00:00:00,12.2625,88.65875,245.63520000000003,2.0333333333333337,35.23580242849302,54.072500000000005,1.0,21.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-22 00:00:00,11.016666666666666,83.7075,103.7664,5.283333333333334,11.215187955278868,51.83,1.0,22.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-23 00:00:00,8.904166666666667,87.19041666666668,33.6096,5.5,3.6533797942822086,48.0275,1.0,23.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-24 00:00:00,7.9375,93.93958333333336,70.9344,4.720833333333334,6.807326579344332,46.2875,1.0,24.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-25 00:00:00,10.933333333333332,74.38458333333334,424.8288,2.6458333333333335,54.92365885505239,51.67999999999999,1.0,25.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-26 00:00:00,14.3875,76.41458333333334,227.0592,2.629166666666667,33.32870500189009,57.8975,1.0,26.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-27 00:00:00,15.925,83.06041666666667,337.6512,3.579166666666667,47.21136636150816,60.665,1.0,27.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-28 00:00:00,9.358333333333333,71.18916666666667,433.6416,4.029166666666667,46.464749262567686,48.845,1.0,28.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-29 00:00:00,12.441666666666668,84.33,131.2416,2.079166666666667,19.13438608195196,54.395,1.0,29.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-30 00:00:00,13.454166666666666,90.02125000000001,94.5216,4.070833333333334,11.954234147053244,56.2175,1.0,30.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-01-31 00:00:00,13.145833333333334,90.85625,61.0848,2.6875,8.680088454008674,55.6625,1.0,31.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-01 00:00:00,14.545833333333334,90.70791666666666,190.08,1.8541666666666667,29.773177976752912,58.182500000000005,2.0,32.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-02 00:00:00,11.245833333333332,79.04666666666667,247.62240000000003,4.279166666666667,28.159001834659815,52.24249999999999,2.0,33.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-03 00:00:00,10.141666666666667,75.1025,274.32,2.4291666666666667,35.53341061004821,50.255,2.0,34.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-04 00:00:00,13.470833333333331,81.17958333333333,400.2048,1.9,60.43404628165062,56.2475,2.0,35.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-05 00:00:00,14.1125,78.24916666666667,330.3072,2.1458333333333335,49.80641383048106,57.4025,2.0,36.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-06 00:00:00,16.491666666666667,83.16,425.52,1.925,69.74615988641656,61.685,2.0,37.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-07 00:00:00,18.566666666666663,90.4375,360.288,3.0124999999999997,56.599031577124585,65.42,2.0,38.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-08 00:00:00,19.408333333333335,92.80083333333332,268.8768,2.691666666666667,44.360526817513126,66.935,2.0,39.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-09 00:00:00,17.983333333333334,89.22791666666666,147.05280000000002,2.6999999999999997,23.64273171168305,64.37,2.0,40.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-10 00:00:00,11.45,81.58458333333333,108.6912,4.183333333333334,12.993930782187444,52.61,2.0,41.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-11 00:00:00,14.854166666666666,87.50583333333333,144.72,4.041666666666667,19.10410233313447,58.7375,2.0,42.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-12 00:00:00,18.875,87.90166666666666,221.9616,3.1625,35.06471131166939,65.975,2.0,43.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-13 00:00:00,14.925,77.05958333333334,476.92800000000005,4.4875,59.99335046648872,58.864999999999995,2.0,44.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-14 00:00:00,7.4,69.86416666666666,396.4032,5.058333333333334,35.97768826026598,45.32,2.0,45.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-15 00:00:00,6.291666666666667,70.06791666666668,427.68,4.420833333333333,38.9729946203283,43.325,2.0,46.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-16 00:00:00,6.904166666666668,71.1775,508.2048,2.9333333333333336,54.770045722819845,44.4275,2.0,47.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-17 00:00:00,12.416666666666666,73.15541666666667,498.2688,3.9375,60.131588266418035,54.349999999999994,2.0,48.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-18 00:00:00,11.220833333333331,66.82708333333333,501.552,2.8375000000000004,64.37281688689814,52.197500000000005,2.0,49.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-19 00:00:00,17.075,80.545,471.6576,5.15,60.587223383467965,62.735,2.0,50.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-20 00:00:00,19.520833333333332,86.61291666666666,400.3776,3.6833333333333336,61.44291008380168,67.13749999999999,2.0,51.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-21 00:00:00,19.95,82.35791666666667,456.4512,1.3125000000000002,86.14049473653832,67.91,2.0,52.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-22 00:00:00,19.116666666666667,88.46,482.112,2.6583333333333337,79.09111368860457,66.41,2.0,53.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-23 00:00:00,20.379166666666663,90.27083333333331,261.0144,4.25,39.46558812448036,68.6825,2.0,54.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-24 00:00:00,20.65,70.10416666666667,523.7568,4.925,77.04604267839126,69.17,2.0,55.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-25 00:00:00,15.0625,61.21041666666667,469.6704,2.7416666666666667,69.3027592500169,59.1125,2.0,56.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-26 00:00:00,18.3125,81.54166666666667,457.3152,2.6875,73.58777207586367,64.9625,2.0,57.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-27 00:00:00,19.945833333333336,88.55833333333334,422.3232,3.220833333333333,67.76204988508921,67.9025,2.0,58.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-02-28 00:00:00,21.554166666666664,88.24958333333335,256.0032,4.316666666666667,39.97699368034319,70.79749999999999,2.0,59.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-01 00:00:00,19.6875,64.07333333333334,416.70720000000006,4.233333333333333,63.17191885071175,67.4375,3.0,60.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-02 00:00:00,16.6125,62.73666666666667,504.144,2.3958333333333335,80.04721595609809,61.9025,3.0,61.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-03 00:00:00,16.095833333333335,65.43875,516.1536,3.5,73.46757358093966,60.9725,3.0,62.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-04 00:00:00,11.383333333333333,49.374583333333334,565.9200000000001,3.7458333333333336,67.76958823341029,52.489999999999995,3.0,63.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-05 00:00:00,12.7,48.53916666666667,584.928,1.8833333333333335,87.11383041659239,54.86,3.0,64.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-06 00:00:00,14.8125,70.27916666666667,503.4528,2.7375000000000003,73.26295842950623,58.6625,3.0,65.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-07 00:00:00,17.620833333333334,76.48833333333333,549.5904,3.3666666666666667,82.10669442580338,63.7175,3.0,66.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-08 00:00:00,18.470833333333335,82.45791666666666,543.8016,2.8874999999999997,86.23410770317267,65.2475,3.0,67.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-09 00:00:00,19.920833333333334,87.32291666666667,458.2656,3.216666666666667,73.517677748658,67.8575,3.0,68.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-10 00:00:00,20.1125,84.51041666666667,500.8608,2.920833333333334,82.72853508397037,68.2025,3.0,69.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-11 00:00:00,19.916666666666668,94.5525,199.0656,4.808333333333334,28.441742897553382,67.85,3.0,70.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-12 00:00:00,20.2625,95.32125,219.7152,2.75,36.822351516093605,68.4725,3.0,71.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-13 00:00:00,19.9625,95.19,225.072,3.816666666666667,34.46216539588374,67.9325,3.0,72.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-14 00:00:00,21.7375,90.40875,368.2368,3.629166666666667,60.07226881963251,71.1275,3.0,73.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-15 00:00:00,20.254166666666663,89.40458333333333,366.0768,2.204166666666667,64.2690042820459,68.45750000000001,3.0,74.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-16 00:00:00,19.45416666666667,82.65291666666667,552.096,3.5416666666666665,85.40906554898052,67.01750000000001,3.0,75.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-17 00:00:00,18.354166666666668,84.82333333333334,235.1808,3.141666666666667,36.79493383861097,65.0375,3.0,76.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-18 00:00:00,20.45,86.67208333333333,394.848,4.516666666666667,58.64125003691994,68.81,3.0,77.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-19 00:00:00,21.4875,83.21708333333333,489.1104,5.4750000000000005,70.38137048404907,70.67750000000001,3.0,78.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-20 00:00:00,21.504166666666663,87.27916666666665,385.0848,4.895833333333334,57.46588064944225,70.70750000000001,3.0,79.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-21 00:00:00,22.054166666666664,87.45375,454.3776,5.3500000000000005,66.73552793626065,71.69749999999999,3.0,80.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-22 00:00:00,22.262500000000003,88.28833333333334,366.5952,5.375,54.214960857463275,72.0725,3.0,81.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-23 00:00:00,21.86666666666667,90.18166666666669,405.648,5.283333333333334,59.39175221033296,71.36000000000001,3.0,82.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-24 00:00:00,21.85,86.86416666666666,458.5248,4.4750000000000005,70.86802476932766,71.33,3.0,83.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-25 00:00:00,21.791666666666668,91.97833333333334,336.96000000000004,4.216666666666667,52.79102225367992,71.225,3.0,84.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-26 00:00:00,21.916666666666668,90.6125,98.496,5.608333333333334,14.747775415813656,71.45,3.0,85.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-27 00:00:00,22.833333333333332,87.88125000000001,474.5952,4.008333333333334,77.57021130650865,73.1,3.0,86.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-28 00:00:00,23.233333333333334,86.92,511.8336000000001,5.612500000000001,76.41602186756191,73.82,3.0,87.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-29 00:00:00,23.229166666666668,89.07958333333333,331.5168,5.95,48.74188074533682,73.8125,3.0,88.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-30 00:00:00,23.09166666666667,88.01291666666667,367.632,5.508333333333334,55.23711194507425,73.565,3.0,89.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-03-31 00:00:00,21.34166666666667,93.31166666666668,168.1344,2.9291666666666667,28.71183493879196,70.415,3.0,90.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-01 00:00:00,22.745833333333337,89.91791666666667,195.0912,2.375,36.000729033722806,72.9425,4.0,91.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-02 00:00:00,23.1625,90.19666666666666,559.7856,2.7291666666666665,100.64279504284129,73.6925,4.0,92.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-03 00:00:00,24.05,89.35541666666667,454.8096000000001,2.841666666666667,82.88571181776352,75.28999999999999,4.0,93.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-04 00:00:00,21.125000000000004,94.02375,185.6736,3.0208333333333335,31.244572765106835,70.025,4.0,94.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-05 00:00:00,18.2875,69.48333333333333,629.424,3.5250000000000004,94.89770331826352,64.9175,4.0,95.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-06 00:00:00,18.85,70.10208333333334,595.7280000000001,3.045833333333333,94.77277773272876,65.93,4.0,96.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-07 00:00:00,10.816666666666668,81.77125,108.1728,6.408333333333334,10.853002184885002,51.47,4.0,97.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-08 00:00:00,9.0875,87.00041666666668,160.09920000000002,4.1375,16.90813530982318,48.3575,4.0,98.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-09 00:00:00,16.333333333333332,89.22833333333334,171.1584,3.295833333333334,24.91360555650085,61.4,4.0,99.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-10 00:00:00,20.5875,83.72791666666667,592.272,2.3083333333333336,103.88163132644716,69.0575,4.0,100.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-11 00:00:00,21.195833333333336,77.97166666666666,650.4192,2.6958333333333333,112.45185598400217,70.1525,4.0,101.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-12 00:00:00,21.454166666666666,85.26666666666667,528.6816,4.483333333333333,80.74588190920083,70.6175,4.0,102.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-13 00:00:00,24.516666666666666,86.84416666666668,526.2624000000001,6.0249999999999995,79.48167261910544,76.13,4.0,103.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-14 00:00:00,18.82916666666667,63.34291666666667,664.416,5.9750000000000005,86.37084249321038,65.89250000000001,4.0,104.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-15 00:00:00,15.175,61.163333333333334,700.6176,2.5541666666666667,104.70647293204104,59.315,4.0,105.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-16 00:00:00,18.933333333333337,71.19458333333334,497.7504,5.195833333333334,68.30951053773812,66.08,4.0,106.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-17 00:00:00,22.1,80.75125,172.1088,3.741666666666667,29.07540473110364,71.78,4.0,107.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-18 00:00:00,21.183333333333337,70.21625,661.5648,2.691666666666667,114.74369176043196,70.13,4.0,108.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-19 00:00:00,20.716666666666665,81.55416666666666,540.0,2.716666666666667,92.12272611152784,69.28999999999999,4.0,109.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-20 00:00:00,21.225,84.66083333333334,469.584,3.316666666666667,77.51049867163427,70.205,4.0,110.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-21 00:00:00,22.379166666666663,82.9975,382.9248,4.391666666666667,60.814509889781384,72.2825,4.0,111.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-22 00:00:00,22.954166666666666,85.82208333333334,140.3136,4.229166666666667,23.439887172022683,73.3175,4.0,112.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-23 00:00:00,23.629166666666663,88.33999999999999,264.64320000000004,4.345833333333334,43.551398029813214,74.5325,4.0,113.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-24 00:00:00,23.375,92.44916666666668,219.2832,6.2875000000000005,31.793773943389457,74.075,4.0,114.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-25 00:00:00,24.304166666666664,76.01125,583.2864000000001,3.0875000000000004,105.70255177757888,75.7475,4.0,115.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-26 00:00:00,22.333333333333332,74.33208333333333,694.4832,2.5458333333333334,124.8794312098786,72.19999999999999,4.0,116.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-27 00:00:00,22.137500000000003,85.00833333333334,503.97120000000007,3.816666666666667,82.10905818221681,71.8475,4.0,117.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-28 00:00:00,24.020833333333332,88.07249999999999,540.2592000000001,3.5500000000000003,93.65112330011462,75.2375,4.0,118.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-29 00:00:00,24.433333333333337,87.12791666666668,394.9344,3.6125,69.1229111057163,75.98,4.0,119.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-04-30 00:00:00,24.4,90.20083333333334,369.36,4.916666666666667,59.36390613419555,75.92,4.0,120.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-01 00:00:00,25.045833333333334,86.4825,621.0432000000001,4.9750000000000005,100.87570533265918,77.08250000000001,5.0,121.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-02 00:00:00,25.070833333333336,87.65500000000002,438.3072,4.420833333333333,73.89096893731055,77.1275,5.0,122.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-03 00:00:00,24.96666666666667,87.33749999999999,593.3952,3.091666666666667,108.3899770055523,76.94,5.0,123.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-04 00:00:00,25.74166666666667,86.31625000000001,334.2816,3.6041666666666665,60.51861512053848,78.33500000000001,5.0,124.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-05 00:00:00,26.266666666666666,85.06125,368.4096,5.575,60.30824872656869,79.28,5.0,125.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-06 00:00:00,25.700000000000003,89.86916666666667,314.66880000000003,5.550000000000001,50.58723542803726,78.26,5.0,126.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-07 00:00:00,25.704166666666666,85.3225,565.1424000000001,4.795833333333333,94.5194248610518,78.2675,5.0,127.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-08 00:00:00,25.145833333333332,85.39291666666666,583.7184000000001,3.754166666666667,102.62640095326228,77.26249999999999,5.0,128.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-09 00:00:00,24.495833333333337,75.99708333333334,529.6320000000001,3.345833333333333,94.9051037861622,76.0925,5.0,129.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-10 00:00:00,24.3375,82.02666666666667,380.592,2.3333333333333335,72.82086144730125,75.8075,5.0,130.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-11 00:00:00,24.3125,78.41708333333334,587.952,2.5375,110.5280061152977,75.7625,5.0,131.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-12 00:00:00,24.516666666666666,71.40875,691.3728,2.0708333333333333,135.09028201033794,76.13,5.0,132.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-13 00:00:00,25.27916666666667,70.06,682.0416,1.7291666666666667,138.6868755654337,77.5025,5.0,133.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-14 00:00:00,25.370833333333337,71.56375,691.2864000000001,2.591666666666667,132.53528080572232,77.6675,5.0,134.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-15 00:00:00,25.991666666666664,77.20875,685.0656,3.179166666666667,127.72317880924392,78.785,5.0,135.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-16 00:00:00,26.095833333333335,75.11041666666667,645.6672000000001,1.6041666666666667,134.31473047627424,78.9725,5.0,136.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-17 00:00:00,24.704166666666666,71.90041666666667,553.3056,3.529166666666667,98.65898146390892,76.4675,5.0,137.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-18 00:00:00,23.845833333333335,65.24041666666666,287.4528,3.4333333333333336,51.834708998686,74.92250000000001,5.0,138.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-19 00:00:00,24.012500000000003,62.59,656.9856000000001,3.2750000000000004,117.4351739969225,75.2225,5.0,139.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-20 00:00:00,23.175,76.75875,401.9328,3.3208333333333333,70.24477955644012,73.715,5.0,140.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-21 00:00:00,25.1125,78.82625,407.2896,4.2375,70.25954760467715,77.2025,5.0,141.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-22 00:00:00,26.3125,78.14625,659.664,4.575,113.81444338047994,79.36250000000001,5.0,142.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-23 00:00:00,26.791666666666668,78.61166666666666,500.0832,4.683333333333334,87.14571924055991,80.225,5.0,143.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
2007-05-24 00:00:00,25.895833333333332,86.92416666666666,460.1664,4.4875,78.83278311235773,78.6125,5.0,144.0,2007.0,Weather_Station,Corpus_Christi,,,,,,,,,,,
