Date,Plot ID,Treatment Type,ExG,Total Soil Moisture,Irrigation Added (gallons),Rainfall (gallons),ET0 (mm),Heat Index (F),Kc (Crop Coefficient)
2025-09-02,102,R_F,0.2604964994965745,213.8256817297168,0.0,0.0,5.39575138770089,87.90906484558836,0.1
2025-09-02,404,H_I,0.24986665863279267,197.7602540460953,0.0,0.0,5.39575138770089,87.90906484558836,0.1
2025-09-02,409,F_I,0.25165141942073654,190.8559646716077,0.0,0.0,5.39575138770089,87.90906484558836,0.1
2025-09-03,102,R_F,0.25314894984897235,214.03957582703248,0.0,0.0,5.868447765528932,88.82296630007514,0.1
2025-09-03,404,H_I,0.24995999758983778,198.25943259659402,0.0,0.0,5.868447765528932,88.82296630007514,0.1
2025-09-03,409,F_I,0.250495425826221,190.80568312526952,0.0,0.0,5.868447765528932,88.82296630007514,0.1
2025-09-04,102,R_F,0.2509446849546917,215.48353201277422,0.0,25.176,7.5,90.0,0.1
2025-09-04,404,H_I,0.23206160375565138,199.49090106812457,0.0,25.176,7.5,90.0,0.1
2025-09-04,409,F_I,0.24450669466486472,191.8739802761809,0.0,25.176,7.5,90.0,0.1
2025-09-05,102,R_F,0.2502834054864075,214.79138693699943,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-05,404,H_I,0.24422239111279548,198.9773757006281,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-05,409,F_I,0.2483520083994594,191.12583345270508,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-06,102,R_F,0.2500850216459222,214.58338341426702,0.0,0.0,6.704702955511802,90.0,0.1
2025-09-06,404,H_I,0.2478706273199387,198.8229580903792,0.0,0.0,6.704702955511802,90.0,0.1
2025-09-06,409,F_I,0.2495056025198378,190.90102940566234,0.0,0.0,6.704702955511802,90.0,0.1
2025-09-07,102,R_F,0.25002550649377664,213.77222049169868,0.0,0.0,6.704702955511802,87.74144933982816,0.1
2025-09-07,404,H_I,0.24896509818208168,197.38947095046925,0.0,0.0,6.704702955511802,87.74144933982816,0.1
2025-09-07,409,F_I,0.24985168075595132,190.83358819154952,0.0,0.0,6.704702955511802,87.74144933982816,0.1
2025-09-08,102,R_F,0.25000765194813296,214.04091039510635,0.0,0.0,6.86322978859247,90.0,0.1
2025-09-08,404,H_I,0.24968952945462447,197.91673205778608,0.0,0.0,6.86322978859247,90.0,0.1
2025-09-08,409,F_I,0.24995550422678536,190.86800790152023,0.0,0.0,6.86322978859247,90.0,0.1
2025-09-09,102,R_F,0.25000229558443987,214.1247308491241,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-09,404,H_I,0.24990685883638733,198.11515539495156,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-09,409,F_I,0.2499866512680356,190.82404174030688,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-10,102,R_F,0.25000068867533193,245.28021975350276,0.0,981.864,6.684702955511803,90.0,0.1
2025-09-10,404,H_I,0.23411603049891624,229.00975493849288,0.0,981.864,6.684702955511803,90.0,0.1
2025-09-10,409,F_I,0.24435406229740908,221.40923148197624,0.0,981.864,6.684702955511803,90.0,0.1
2025-09-11,102,R_F,0.2500002066025996,237.9491511048164,0.0,453.168,6.684702955511803,90.0,0.1
2025-09-11,404,H_I,0.24523480914967485,221.60041948155526,0.0,453.168,6.684702955511803,90.0,0.1
2025-09-11,409,F_I,0.2483062186892227,213.90707308447708,0.0,453.168,6.684702955511803,90.0,0.1
2025-09-12,102,R_F,0.25000006198077984,221.2972030620371,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-12,404,H_I,0.24857044274490245,205.22026162208232,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-12,409,F_I,0.24949186560676678,197.73576129519392,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-13,102,R_F,0.25000001859423393,216.30125864920333,0.0,0.0,6.704702955511802,90.0,0.1
2025-09-13,404,H_I,0.2495711328234707,200.30585426424045,0.0,0.0,6.704702955511802,90.0,0.1
2025-09-13,409,F_I,0.24984755968203004,192.88400775840898,0.0,0.0,6.704702955511802,90.0,0.1
2025-09-14,102,R_F,0.2500000055782702,320.0,0.0,9516.528,6.704702955511802,90.0,0.1
2025-09-14,404,H_I,0.22901974654604124,320.0,0.0,9516.528,6.704702955511802,90.0,0.1
2025-09-14,409,F_I,0.24400580073010741,320.0,0.0,9516.528,6.704702955511802,90.0,0.1
2025-09-15,102,R_F,0.250000001673481,320.0,0.0,11278.848,6.86322978859247,90.0,0.1
2025-09-15,404,H_I,0.24370592396381235,320.0,0.0,11278.848,6.86322978859247,90.0,0.1
2025-09-15,409,F_I,0.2482017402190322,320.0,0.0,11278.848,6.86322978859247,90.0,0.1
2025-09-16,102,R_F,0.2500000005020443,320.0,0.0,4632.384,6.684702955511803,90.0,0.1
2025-09-16,404,H_I,0.24811177718914368,320.0,0.0,4632.384,6.684702955511803,90.0,0.1
2025-09-16,409,F_I,0.24946052206570965,320.0,0.0,4632.384,6.684702955511803,90.0,0.1
2025-09-17,102,R_F,0.2500000001506133,245.91245773059222,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-17,404,H_I,0.2494335331567431,234.74013577761576,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-17,409,F_I,0.24983815661971287,229.56363936985082,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-18,102,R_F,0.25000000004518397,223.68619504976988,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-18,404,H_I,0.2498300599470229,209.16217651090045,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-18,409,F_I,0.24995144698591384,202.43273118080606,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-19,102,R_F,0.25000000001355516,217.01831624552315,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-19,404,H_I,0.24994901798410685,201.48878873088586,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-19,409,F_I,0.24998543409577414,194.29345872409263,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-20,102,R_F,0.2500000000040665,215.01759260424916,0.0,0.0,6.704702955511802,89.69141106632394,0.1
2025-09-20,404,H_I,0.24998470539523204,199.1864123968815,0.0,0.0,6.704702955511802,89.69141106632394,0.1
2025-09-20,409,F_I,0.24999563022873222,191.8513169870786,0.0,0.0,6.704702955511802,89.69141106632394,0.1
2025-09-21,102,R_F,0.2500000000012199,215.35311499483365,0.0,25.176,6.704702955511802,90.0,0.1
2025-09-21,404,H_I,0.22914381831756964,199.2076757610802,0.0,25.176,6.704702955511802,90.0,0.1
2025-09-21,409,F_I,0.24435675598561807,191.9352127344244,0.0,25.176,6.704702955511802,90.0,0.1
2025-09-22,102,R_F,0.25000000000036593,214.60593957921682,0.0,0.0,6.86322978859247,90.0,0.1
2025-09-22,404,H_I,0.24292705548137095,198.55295433413932,0.0,0.0,6.86322978859247,90.0,0.1
2025-09-22,409,F_I,0.2483070267956854,191.1984952643827,0.0,0.0,6.86322978859247,90.0,0.1
2025-09-23,102,R_F,0.25000000000010975,214.38500043752722,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-23,404,H_I,0.24748202663051133,198.39678291102754,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-23,409,F_I,0.24949210803870558,190.92318794916562,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-24,102,R_F,0.2500000000000329,214.27782702882035,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-24,404,H_I,0.24884851797525348,198.30903981789402,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-24,409,F_I,0.24984763241161168,190.8405957546005,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-25,102,R_F,0.2500000000000099,213.93606876778966,0.0,0.0,6.684702955511803,87.98176108626824,0.1
2025-09-25,404,H_I,0.24965455539257603,197.6930871236487,0.0,0.0,6.684702955511803,87.98176108626824,0.1
2025-09-25,409,F_I,0.2499542897234835,190.81581809623097,0.0,0.0,6.684702955511803,87.98176108626824,0.1
2025-09-26,102,R_F,0.25000000000000294,214.27378003976048,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-26,404,H_I,0.2498963666177728,198.22856359354176,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-26,409,F_I,0.24998628691704505,190.8083847987201,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-27,102,R_F,0.2500000000000009,214.37473342135175,0.0,0.0,6.704702955511802,89.65019107584062,0.1
2025-09-27,404,H_I,0.24996890998533183,198.38884653450967,0.0,0.0,6.704702955511802,89.65019107584062,0.1
2025-09-27,409,F_I,0.2499958860751135,190.80579480946687,0.0,0.0,6.704702955511802,89.65019107584062,0.1
2025-09-28,102,R_F,0.2500000000000002,213.9647806855491,0.0,0.0,6.704702955511802,88.43868696194471,0.1
2025-09-28,404,H_I,0.24959458298169962,197.7166691386334,0.0,0.0,6.704702955511802,88.43868696194471,0.1
2025-09-28,409,F_I,0.24999876582253405,190.8050178126909,0.0,0.0,6.704702955511802,88.43868696194471,0.1
2025-09-29,102,R_F,0.25000000000000006,223.08907892226625,0.0,276.936,6.86322978859247,88.95962059362078,0.1
2025-09-29,404,H_I,0.2353523477425099,206.80326378693337,0.0,276.936,6.86322978859247,88.95962059362078,0.1
2025-09-29,409,F_I,0.24435769666375862,199.21332554569602,0.0,276.936,6.86322978859247,88.95962059362078,0.1
2025-09-30,102,R_F,0.25,217.01968308610347,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-30,404,H_I,0.24560570432275297,200.96161659252715,0.0,0.0,6.684702955511803,90.0,0.1
2025-09-30,409,F_I,0.24830730899912756,193.32763703355963,0.0,0.0,6.684702955511803,90.0,0.1
2025-10-01,102,R_F,0.25,214.50384870426234,0.0,0.0,6.684702955511803,86.0,0.1
2025-10-01,404,H_I,0.24828562128292597,198.07666332652133,0.0,0.0,6.684702955511803,86.0,0.1
2025-10-01,409,F_I,0.24949219269973827,191.56193047991871,0.0,0.0,6.684702955511803,86.0,0.1
2025-10-02,102,R_F,0.25,320.0,0.0,6797.52,6.684702955511803,86.0,0.1
2025-10-02,404,H_I,0.23362965923287785,320.0,0.0,6797.52,6.684702955511803,86.0,0.1
2025-10-02,409,F_I,0.2438991906354199,320.0,0.0,6797.52,6.684702955511803,86.0,0.1
2025-10-03,102,R_F,0.25,320.0,0.0,7426.92,6.704167477271973,86.0,0.1
2025-10-03,404,H_I,0.24508889776986334,320.0,0.0,7426.92,6.704167477271973,86.0,0.1
2025-10-03,409,F_I,0.24816975719062595,320.0,0.0,7426.92,6.704167477271973,86.0,0.1
2025-10-04,102,R_F,0.25,305.117981305213,0.0,1888.2,6.722167477271974,86.0,0.1
2025-10-04,404,H_I,0.248526669330959,293.21374809336317,0.0,1888.2,6.722167477271974,86.0,0.1
2025-10-04,409,F_I,0.24945092715718775,288.7517137184925,0.0,1888.2,6.722167477271974,86.0,0.1
2025-10-05,102,R_F,0.25,240.9326638086035,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-05,404,H_I,0.2495580007992877,225.75162841538048,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-05,409,F_I,0.2498352781471563,220.1884791240069,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-06,102,R_F,0.25,221.67439507662522,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-06,404,H_I,0.2498674002397863,205.4732875070152,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-06,409,F_I,0.2499505834441469,199.6743408198658,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-07,102,R_F,0.25,215.90012794002718,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-07,404,H_I,0.24996022007193586,199.43003023947605,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-07,409,F_I,0.24998517503324405,193.46580725441888,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-08,102,R_F,0.25,214.16784779904776,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-08,404,H_I,0.24959197600768082,197.61705305921433,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-08,409,F_I,0.24999555250997318,191.6032471847848,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-09,102,R_F,0.25,213.64809175675396,0.0,0.0,6.696167477271973,86.0,0.1
2025-10-09,404,H_I,0.24987759280230423,197.07308790513582,0.0,0.0,6.696167477271973,86.0,0.1
2025-10-09,409,F_I,0.24999866575299196,191.0444071638946,0.0,0.0,6.696167477271973,86.0,0.1
2025-10-10,102,R_F,0.25,214.42643696013246,0.0,25.176,6.704167477271973,86.0,0.1
2025-10-10,404,H_I,0.23585725068869126,197.62253306691224,0.0,25.176,6.704167477271973,86.0,0.1
2025-10-10,409,F_I,0.244357666642896,191.69314942607753,0.0,25.176,6.704167477271973,86.0,0.1
2025-10-11,102,R_F,0.25,213.72520050507933,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-11,404,H_I,0.24575717520660736,197.0742639074452,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-11,409,F_I,0.24830729999286877,191.0709098362824,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-12,102,R_F,0.25,213.5148295685634,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-12,404,H_I,0.2487271525619822,196.90978315960507,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-12,409,F_I,0.2494921899978606,190.88423795934386,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-13,102,R_F,0.25,213.44904480461318,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-13,404,H_I,0.24961814576859465,196.82073393028256,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-13,409,F_I,0.24984765699935818,190.88306847046687,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-14,102,R_F,0.25,213.43252285842357,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-14,404,H_I,0.24988544373057836,196.83426416645628,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-14,409,F_I,0.24995429709980743,190.82842554959922,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-15,102,R_F,0.25,213.4275662745667,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-15,404,H_I,0.2499656331191735,196.83832323730837,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-15,409,F_I,0.2499862891299422,190.8120326733389,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-16,102,R_F,0.25,213.4260072994096,0.0,0.0,6.696167477271973,86.0,0.1
2025-10-16,404,H_I,0.24998968993575205,196.83946895856403,0.0,0.0,6.696167477271973,86.0,0.1
2025-10-16,409,F_I,0.24999588673898265,190.8070428104608,0.0,0.0,6.696167477271973,86.0,0.1
2025-10-17,102,R_F,0.25,213.42539560686248,0.0,0.0,6.704167477271973,86.0,0.1
2025-10-17,404,H_I,0.2499969069807256,196.8396686749407,0.0,0.0,6.704167477271973,86.0,0.1
2025-10-17,409,F_I,0.2499987660216948,190.8054018515974,0.0,0.0,6.704167477271973,86.0,0.1
2025-10-18,102,R_F,0.25,213.42488809909835,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-18,404,H_I,0.24999907209421768,196.8394045898537,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-18,409,F_I,0.24999962980650842,190.80458556393836,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-19,102,R_F,0.25,213.42479417986908,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-19,404,H_I,0.24999972162826528,196.8393253643276,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-19,409,F_I,0.24999988894195252,190.80434067764065,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-20,102,R_F,0.25,213.42209252110487,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-20,404,H_I,0.24999991648847958,196.7995965916993,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-20,409,F_I,0.24999996668258573,190.8590992859559,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-21,102,R_F,0.25,213.42449550647106,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-21,404,H_I,0.24999997494654386,196.82792296488128,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-21,409,F_I,0.24999999000477569,190.82123479424592,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-22,102,R_F,0.25,213.4252164020809,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-22,404,H_I,0.24999999248396315,196.8364208768359,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-22,409,F_I,0.2499999970014327,190.80987544673292,0.0,0.0,6.6921674772719735,86.0,0.1
2025-10-23,102,R_F,0.25,315.23744931893725,0.0,3222.528,6.696167477271973,86.0,0.1
2025-10-23,404,H_I,0.23589397059318895,298.3565191164139,0.0,3222.528,6.696167477271973,86.0,0.1
2025-10-23,409,F_I,0.2440515319259282,292.0865211125124,0.0,3222.528,6.696167477271973,86.0,0.1
2025-10-24,102,R_F,0.25,320.0,0.0,3776.4,6.704167477271973,86.0,0.1
2025-10-24,404,H_I,0.24576819117795667,320.0,0.0,3776.4,6.704167477271973,86.0,0.1
2025-10-24,409,F_I,0.24821545957777846,320.0,0.0,3776.4,6.704167477271973,86.0,0.1
2025-10-25,102,R_F,0.25,320.0,0.0,2517.6,6.722167477271974,86.0,0.1
2025-10-25,404,H_I,0.248730457353387,313.06817109336316,0.0,2517.6,6.722167477271974,86.0,0.1
2025-10-25,409,F_I,0.2494646378733335,308.6061367184925,0.0,2517.6,6.722167477271974,86.0,0.1
2025-10-26,102,R_F,0.25,245.3973277501396,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-26,404,H_I,0.24961913720601608,231.70795531538045,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-26,409,F_I,0.24983939136200004,226.1448060240069,0.0,0.0,6.722167477271974,86.0,0.1
2025-10-27,102,R_F,0.25,223.01385259218603,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-27,404,H_I,0.24988574116180481,207.26018557701516,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-27,409,F_I,0.2499518174086,201.46123888986577,0.0,0.0,6.870694310352641,86.0,0.1
2025-10-28,102,R_F,0.25,235.50846400786367,0.0,604.224,7.473222371999893,86.0,0.1
2025-10-28,404,H_I,0.23467376067824153,218.86567317716253,0.0,604.224,7.473222371999893,86.0,0.1
2025-10-28,409,F_I,0.23909361213957844,212.89500249951374,0.0,604.224,7.473222371999893,86.0,0.1
2025-10-29,102,R_F,0.25,228.07570451372476,0.0,251.76,6.647826091475247,86.0,0.1
2025-10-29,404,H_I,0.24540212820347246,211.32544672525623,0.0,251.76,6.647826091475247,86.0,0.1
2025-10-29,409,F_I,0.2467280836418735,204.96560094409097,0.0,251.76,6.647826091475247,86.0,0.1
2025-10-30,102,R_F,0.25,217.829329419219,0.0,0.0,6.53326365206906,86.0,0.1
2025-10-30,404,H_I,0.2486206384610417,201.29924352790204,0.0,0.0,6.53326365206906,86.0,0.1
2025-10-30,409,F_I,0.24901842509256206,195.03241280034007,0.0,0.0,6.53326365206906,86.0,0.1
2025-10-31,102,R_F,0.25,214.75509160239534,0.0,0.0,6.551335233842193,86.0,0.1
2025-10-31,404,H_I,0.24958619153831252,198.29105728022384,0.0,0.0,6.551335233842193,86.0,0.1
2025-10-31,409,F_I,0.2497055275277686,192.05213106874288,0.0,0.0,6.551335233842193,86.0,0.1
